VBELN;POSNR;FKART;FKDAT;VKORG;SPART;KUNAG;WAERK;BUKRS;VBTYP;RFBSK;FKSTO;SFAKN;ERDAT;MATNR;ARKTX;FKIMG;NETWR;MWSBP;WERKS;MATKL;PSTYV;AUBEL;CHARG;SELLER_ID;SELLER_NOMBRE;SELLER_APELLIDO;SELLER_RUT;SELLER_EMAIL
0096382594;000020;ZZNB;20240527;1000;N1;77138956-2;USD;1000;M;C;;;20240527;000000000000730120;295/80 R 22.5 RS15 16PR TL;4.000;1250.07;0.00;1IQ8;0015;ZTAN;0004447163;002411008;;;;;
0096384096;000010;ZZNB;20240528;1000;N1;77129850-8;USD;1000;M;C;;;20240528;000000000000730120;295/80 R 22.5 RS15 16PR TL;2.000;622.03;0.00;1IQ8;0015;ZTAN;0004448067;002411005;;;;;
0096161965;000030;ZZNB;20240103;1000;N1;15012343-7;USD;1000;M;C;;;20240103;000000000000730120;295/80 R 22.5 RS15 16PR TL;9.000;2743.35;0.00;1IQ8;0015;ZTAN;0004300401;045944005;;;;;
0096161965;000060;ZZNB;20240103;1000;N1;15012343-7;USD;1000;M;C;;;20240103;000000000000730120;295/80 R 22.5 RS15 16PR TL;5.000;1524.08;0.00;1IQ8;0015;ZTAN;0004300401;051645001;;;;;
0096176463;000020;ZZNB;20240112;1000;N1;77702160-5;USD;1000;M;C;;;20240112;000000000000730120;295/80 R 22.5 RS15 16PR TL;7.000;1992.17;0.00;1IQ8;0015;ZTAN;0004311649;051645002;;;;;
0096215497;000010;ZZNB;20240206;1000;N1;76978671-6;USD;1000;M;C;;;20240206;000000000000730120;295/80 R 22.5 RS15 16PR TL;12.000;3371.48;0.00;1IQ8;0015;ZTAN;0004336699;051645012;;;;;
0096219681;000020;S1;20240206;1000;N1;76978671-6;USD;1000;N;C;;0096215343;20240208;000000000000730120;295/80 R 22.5 RS15 16PR TL;9.000;2528.62;0.00;1IQ8;0015;ZTAN;0004336416;051645007;;;;;
0096226896;000020;ZZNB;20240214;1000;N1;91502000-3;USD;1000;M;C;;;20240214;000000000000730120;295/80 R 22.5 RS15 16PR TL;17.000;3519.19;0.00;1IQ8;0015;ZTAN;0004345079;051645007;;;;;
0096229571;000010;ZZNB;20240215;1000;N1;91502000-3;USD;1000;M;C;;;20240215;000000000000730120;295/80 R 22.5 RS15 16PR TL;8.000;1656.09;0.00;1IQ8;0015;ZTAN;0004346942;051645012;;;;;
0096232891;000010;ZZNB;20240219;1000;N1;91502000-3;USD;1000;M;C;;;20240219;000000000000730120;295/80 R 22.5 RS15 16PR TL;10.000;2070.11;0.00;1IQ8;0015;ZTAN;0004349367;051645007;;;;;
0096233252;000010;ZZNB;20240219;1000;N1;91502000-3;USD;1000;M;C;;;20240219;000000000000730120;295/80 R 22.5 RS15 16PR TL;10.000;2070.11;0.00;1IQ8;0015;ZTAN;0004349543;051645007;;;;;
0096255627;000020;ZZNB;20240301;1000;N1;76102169-9;USD;1000;M;C;;;20240301;000000000000730120;295/80 R 22.5 RS15 16PR TL;5.000;1442.89;0.00;1IQ8;0015;ZTAN;0004362491;051645012;;;;;
0096260125;000010;ZZNB;20240306;1000;N1;77673750-K;USD;1000;M;C;;;20240306;000000000000730120;295/80 R 22.5 RS15 16PR TL;8.000;2171.33;0.00;1IQ9;0015;ZTAN;0004365866;002411003;;;;;
0096329704;000010;ZZNB;20240419;1000;N1;91502000-3;USD;1000;M;C;;;20240419;000000000000730120;295/80 R 22.5 RS15 16PR TL;12.000;2469.25;0.00;1IQ9;0015;ZTAN;0004411622;002411005;;;;;
0096399257;000010;ZZNB;20240604;1000;N1;91502000-3;USD;1000;M;C;;;20240604;000000000000730120;295/80 R 22.5 RS15 16PR TL;10.000;2057.71;0.00;1IQ8;0015;ZTAN;0004456907;002411005;;;;;
0096425013;000010;ZZNB;20240625;1000;N1;91502000-3;USD;1000;M;C;;;20240625;000000000000730120;295/80 R 22.5 RS15 16PR TL;10.000;2057.71;0.00;1IQ8;0015;ZTAN;0004474902;002411005;;;;;
0096159410;000010;ZZNB;20240102;1000;N1;10262253-7;USD;1000;M;C;;;20240102;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;872.56;0.00;1IQ8;0016;ZTAN;0004298551;058080015;;;;;
0096165649;000010;ZZNB;20240105;1000;N1;76955733-4;USD;1000;M;C;;;20240105;000000000000830978;295/80 R 22.5 WDR1 18PR TL;1.000;223.94;0.00;1IQ8;0016;ZTAN;0004303656;058080015;;;;;
0096165649;000020;ZZNB;20240105;1000;N1;76955733-4;USD;1000;M;C;;;20240105;000000000000830978;295/80 R 22.5 WDR1 18PR TL;3.000;659.83;0.00;1IQ8;0016;ZTAN;0004303656;065641014;;;;;
0096177278;000020;ZZNB;20240115;1000;N1;77178217-5;USD;1000;M;C;;;20240115;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;924.66;0.00;1IQ8;0016;ZTAN;0004312274;065641014;;;;;
0096183865;000010;ZZNB;20240118;1000;N1;14407214-6;USD;1000;M;C;;;20240118;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;839.60;0.00;1IQ8;0016;ZTAN;0004316661;065641014;;;;;
0096200242;000010;ZZNB;20240129;1000;N1;22624831-5;USD;1000;M;C;;;20240129;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;829.55;0.00;1IQ8;0016;ZTAN;0004327717;065641014;;;;;
0096209876;000010;ZZNB;20240201;1000;N1;96625710-5;USD;1000;M;C;;;20240201;000000000000830978;295/80 R 22.5 WDR1 18PR TL;16.000;3395.64;0.00;1IQ8;0016;ZTAN;0004332286;065641014;;;;;
0096214149;000010;ZZNB;20240205;1000;N1;96625710-5;USD;1000;M;C;;;20240205;000000000000830978;295/80 R 22.5 WDR1 18PR TL;24.000;5030.97;0.00;1IQ8;0016;ZTAN;0004335622;065641014;;;;;
0096219821;000020;ZZNB;20240208;1000;N1;77805869-3;USD;1000;M;C;;;20240208;000000000000830978;295/80 R 22.5 WDR1 18PR TL;3.000;584.92;0.00;1IQ8;0016;ZTAN;0004339900;065641014;;;;;
0096223360;000010;ZZNB;20240212;1000;N1;77024849-3;USD;1000;M;C;;;20240212;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1580.08;0.00;1IQ8;0016;ZTAN;0004342495;065641014;;;;;
0096225316;000020;ZZNB;20240213;1000;N1;76076524-4;USD;1000;M;C;;;20240213;000000000000830978;295/80 R 22.5 WDR1 18PR TL;20.000;3936.02;0.00;1IQ8;0016;ZTAN;0004343987;065641014;;;;;
0096225316;000030;ZZNB;20240213;1000;N1;76076524-4;USD;1000;M;C;;;20240213;000000000000830978;295/80 R 22.5 WDR1 18PR TL;1.000;196.80;0.00;1IQ8;0016;ZTAN;0004343987;000558002;;;;;
0096225316;000040;ZZNB;20240213;1000;N1;76076524-4;USD;1000;M;C;;;20240213;000000000000830978;295/80 R 22.5 WDR1 18PR TL;11.000;2164.81;0.00;1IQ8;0016;ZTAN;0004343987;034355024;;;;;
0096230237;000010;ZZNB;20240216;1000;N1;77051468-1;USD;1000;M;C;;;20240216;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1537.03;0.00;1IQ8;0016;ZTAN;0004347282;034355024;;;;;
0096232190;000010;ZZNB;20240219;1000;N1;91502000-3;USD;1000;M;C;;;20240219;000000000000830978;295/80 R 22.5 WDR1 18PR TL;20.000;2998.04;0.00;1IQ8;0016;ZTAN;0004348785;034355024;;;;;
0096232366;000020;ZZNB;20240219;1000;N1;10796877-6;USD;1000;M;C;;;20240219;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;762.89;0.00;1IQ8;0016;ZTAN;0004348819;034355024;;;;;
0096233866;000010;ZZNB;20240220;1000;N1;76049098-9;USD;1000;M;C;;;20240220;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1531.73;0.00;1IQ8;0016;ZTAN;0004349961;034355024;;;;;
0096237165;000010;ZZNB;20240221;1000;N1;76087201-6;USD;1000;M;C;;;20240221;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;784.50;0.00;1IQ8;0016;ZTAN;0004352083;034355024;;;;;
0096237338;000010;ZZNB;20240221;1000;N1;76130137-3;USD;1000;M;C;;;20240221;000000000000830978;295/80 R 22.5 WDR1 18PR TL;18.000;3573.81;0.00;1IQ8;0016;ZTAN;0004352187;034355024;;;;;
0096240328;000020;ZZNB;20240223;1000;N1;77805869-3;USD;1000;M;C;;;20240223;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;759.96;0.00;1IQ8;0016;ZTAN;0004354150;034355024;;;;;
0096267565;000010;ZZNB;20240311;1000;N1;77805869-3;USD;1000;M;C;;;20240311;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1532.24;0.00;1IQ8;0016;ZTAN;0004371079;034355024;;;;;
0096269808;000010;S1;20240312;1000;N1;10262265-0;USD;1000;N;C;;0096269215;20240312;000000000000830978;295/80 R 22.5 WDR1 18PR TL;16.000;3168.14;0.00;1IQ8;0016;ZTAN;0004372265;034355024;;;;;
0096272909;000010;ZZNB;20240314;1000;N1;76130137-3;USD;1000;M;C;;;20240314;000000000000830978;295/80 R 22.5 WDR1 18PR TL;16.000;3116.37;0.00;1IQ8;0016;ZTAN;0004374971;034355024;;;;;
0096278977;000030;ZZNB;20240319;1000;N1;77805869-3;USD;1000;M;C;;;20240319;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;809.78;0.00;1IQ8;0016;ZTAN;0004379296;034355024;;;;;
0096282300;000010;ZZNB;20240321;1000;N1;77805869-3;USD;1000;M;C;;;20240321;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;378.76;0.00;1IQ8;0016;ZTAN;0004381406;034355024;;;;;
0096287259;000010;ZZNB;20240325;1000;N1;9684272-4;USD;1000;M;C;;;20240325;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1508.34;0.00;1IQ8;0016;ZTAN;0004385035;034355024;;;;;
0096300132;000010;ZZNB;20240401;1000;N1;76044539-8;USD;1000;M;C;;;20240401;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;843.93;0.00;1IQ8;0016;ZTAN;0004391458;034355024;;;;;
0096302492;000050;ZZNB;20240402;1000;N1;77805869-3;USD;1000;M;C;;;20240402;000000000000830978;295/80 R 22.5 WDR1 18PR TL;6.000;1128.55;0.00;1IQ8;0016;ZTAN;0004393466;034355024;;;;;
0096304357;000010;ZZNB;20240403;1000;N1;77005263-7;USD;1000;M;C;;;20240403;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1508.77;0.00;1IQ8;0016;ZTAN;0004394771;034355024;;;;;
0096304899;000010;S1;20240403;1000;N1;77805869-3;USD;1000;N;C;;0096304711;20240403;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1615.18;0.00;1IQ8;0016;ZTAN;0004395141;034355024;;;;;
0096310978;000010;ZZNB;20240408;1000;N1;77805869-3;USD;1000;M;C;;;20240408;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;779.06;0.00;1IQ8;0016;ZTAN;0004398752;034355024;;;;;
0096318509;000010;ZZNB;20240412;1000;N1;77805869-3;USD;1000;M;C;;;20240412;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1544.92;0.00;1IQ8;0016;ZTAN;0004404323;034355024;;;;;
0096321433;000010;ZZNB;20240415;1000;N1;10262253-7;USD;1000;M;C;;;20240415;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;834.02;0.00;1IQ8;0016;ZTAN;0004406527;034355024;;;;;
0096329027;000020;ZZNB;20240419;1000;N1;77805869-3;USD;1000;M;C;;;20240419;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;763.36;0.00;1IQ8;0016;ZTAN;0004411676;034355024;;;;;
0096329579;000010;ZZNB;20240419;1000;N1;15010779-2;USD;1000;M;C;;;20240419;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;846.73;0.00;1IQ8;0016;ZTAN;0004411975;034355024;;;;;
0096330729;000010;ZZNB;20240422;1000;N1;77514987-6;USD;1000;M;C;;;20240422;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;841.23;0.00;1IQ8;0016;ZTAN;0004412820;034355024;;;;;
0096333648;000010;ZZNB;20240423;1000;N1;13742198-4;USD;1000;M;C;;;20240423;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;903.85;0.00;1IQ8;0016;ZTAN;0004414916;034355024;;;;;
0096334814;000020;ZZNB;20240424;1000;N1;76087201-6;USD;1000;M;C;;;20240424;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;793.54;0.00;1IQ8;0016;ZTAN;0004415637;034355024;;;;;
0096337740;000010;ZZNB;20240425;1000;N1;77051468-1;USD;1000;M;C;;;20240425;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;815.45;0.00;1IQ8;0016;ZTAN;0004417502;034355024;;;;;
0096340490;000020;ZZNB;20240426;1000;N1;77514987-6;USD;1000;M;C;;;20240426;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;848.07;0.00;1IQ8;0016;ZTAN;0004419286;034355024;;;;;
0096343465;000020;ZZNB;20240429;1000;N1;77805869-3;USD;1000;M;C;;;20240429;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;780.08;0.00;1IQ8;0016;ZTAN;0004421034;034355024;;;;;
0096349568;000020;ZZNB;20240502;1000;N1;77805869-3;USD;1000;M;C;;;20240502;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;802.03;0.00;1IQ8;0016;ZTAN;0004423775;034355024;;;;;
0096355267;000010;ZZNB;20240507;1000;N1;77805869-3;USD;1000;M;C;;;20240507;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;397.39;0.00;1IQ8;0016;ZTAN;0004428125;034355024;;;;;
0096355464;000020;ZZNB;20240507;1000;N1;77145248-5;USD;1000;M;C;;;20240507;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;836.53;0.00;1IQ8;0016;ZTAN;0004428172;034355024;;;;;
0096369052;000010;ZZNB;20240516;1000;N1;77770254-8;USD;1000;M;C;;;20240516;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;870.57;0.00;1IQ8;0016;ZTAN;0004437699;042537021;;;;;
0096386989;000010;ZZNB;20240529;1000;N1;77024849-3;USD;1000;M;C;;;20240529;000000000000830978;295/80 R 22.5 WDR1 18PR TL;20.000;4478.69;0.00;1IQ8;0016;ZTAN;0004449734;042537021;;;;;
0096387054;000010;ZZNB;20240529;1000;N1;76190349-7;USD;1000;M;C;;;20240529;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;897.17;0.00;1IQ8;0016;ZTAN;0004449656;042537021;;;;;
0096399049;000010;ZZNB;20240604;1000;N1;91502000-3;USD;1000;M;C;;;20240604;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;599.26;0.00;1IQ8;0016;ZTAN;0004456796;042537021;;;;;
0096399247;000010;ZZNB;20240604;1000;N1;76130137-3;USD;1000;M;C;;;20240604;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1772.12;0.00;1IQ8;0016;ZTAN;0004456829;042537021;;;;;
0096403865;000010;ZZNB;20240607;1000;N1;10262265-0;USD;1000;M;C;;;20240607;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;883.62;0.00;1IQ8;0016;ZTAN;0004460254;007883038;;;;;
0096408475;000010;ZZNB;20240611;1000;N1;91502000-3;USD;1000;M;C;;;20240611;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;292.42;0.00;1IQ8;0016;ZTAN;0004463718;007883038;;;;;
0096419636;000010;ZZNB;20240619;1000;N1;76202058-0;USD;1000;M;C;;;20240619;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;848.09;0.00;1IQ8;0016;ZTAN;0004471263;007883038;;;;;
0096421110;000010;ZZNB;20240621;1000;N1;76202058-0;USD;1000;M;C;;;20240621;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1760.68;0.00;1IQ8;0016;ZTAN;0004472271;007883038;;;;;
0096431377;000020;ZZNB;20240627;1000;N1;10262253-7;USD;1000;M;C;;;20240627;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1616.15;0.00;1IQ8;0016;ZTAN;0004478435;007883038;;;;;
0096160478;000010;ZZNB;20240102;1000;N1;91502000-3;USD;1000;M;C;;;20240102;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;613.28;0.00;1IQ8;0016;ZTAN;0004299588;058080015;;;;;
0096163713;000010;ZZNB;20240104;1000;N1;91502000-3;USD;1000;M;C;;;20240104;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;306.64;0.00;1IQ8;0016;ZTAN;0004302211;058080015;;;;;
0096167887;000010;ZZNB;20240108;1000;N1;76690333-9;USD;1000;M;C;;;20240108;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;827.80;0.00;1IQ8;0016;ZTAN;0004305007;065641014;;;;;
0096182170;000010;ZZAM;20240117;1000;N1;9563834-1;CLP;1000;M;C;;;20240117;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;8753.71;0.00;1PA1;0016;ZTAN;0004315620;2300537665;;;;;
0096192717;000020;ZZAM;20240124;1000;N1;9563834-1;CLP;1000;M;C;;;20240124;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;8753.71;0.00;1PA1;0016;ZTAN;0004322940;2300537665;;;;;
0096198203;000010;ZZNB;20240126;1000;N1;76084861-1;USD;1000;M;C;;;20240126;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;854.17;0.00;1IQ8;0016;ZTAN;0004326454;065641014;;;;;
0096213739;000010;ZZNB;20240205;1000;N1;76690333-9;USD;1000;M;C;;;20240205;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;800.21;0.00;1IQ8;0016;ZTAN;0004335063;065641014;;;;;
0096218374;000010;ZZNB;20240207;1000;N1;91502000-3;USD;1000;M;C;;;20240207;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1234.89;0.00;1IQ8;0016;ZTAN;0004338870;065641014;;;;;
0096219484;000010;ZZNB;20240208;1000;N1;76084861-1;USD;1000;M;C;;;20240208;000000000000830978;295/80 R 22.5 WDR1 18PR TL;1.000;242.15;0.00;1IQ8;0016;ZTAN;0004339685;065641014;;;;;
0096221408;000040;ZZNB;20240209;1000;N1;91502000-3;USD;1000;M;C;;;20240209;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;617.44;0.00;1IQ8;0016;ZTAN;0004341173;065641014;;;;;
0096223820;000010;ZZNB;20240212;1000;N1;24040662-4;USD;1000;M;C;;;20240212;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;803.24;0.00;1IQ8;0016;ZTAN;0004342925;065641014;;;;;
0096226787;000020;ZZNB;20240214;1000;N1;91502000-3;USD;1000;M;C;;;20240214;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1199.22;0.00;1IQ8;0016;ZTAN;0004344792;034355024;;;;;
0096236163;000010;ZZNB;20240221;1000;N1;76690333-9;USD;1000;M;C;;;20240221;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;783.83;0.00;1IQ8;0016;ZTAN;0004351363;034355024;;;;;
0096238312;000010;ZZAM;20240222;1000;N1;888-5;CLP;1000;M;C;;;20240222;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;18096.58;0.00;1PA1;0016;ZTAN;0004352855;2300537665;;;;;
0096240467;000020;ZZNB;20240223;1000;N1;91502000-3;USD;1000;M;C;;;20240223;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;599.61;0.00;1IQ8;0016;ZTAN;0004354321;034355024;;;;;
0096242904;000050;ZZNB;20240226;1000;N1;91502000-3;USD;1000;M;C;;;20240226;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;599.61;0.00;1IQ8;0016;ZTAN;0004355823;034355024;;;;;
0096244721;000010;ZZNB;20240227;1000;N1;91502000-3;USD;1000;M;C;;;20240227;000000000000830978;295/80 R 22.5 WDR1 18PR TL;5.000;749.51;0.00;1IQ8;0016;ZTAN;0004356960;034355024;;;;;
0096251391;000010;ZZAM;20240229;1000;N1;10000551-4;CLP;1000;M;C;;;20240229;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;17667.42;0.00;1PA1;0016;ZTAN;0004360353;2300537665;;;;;
0096265920;000010;ZZAM;20240308;1000;N1;888-5;CLP;1000;M;C;;;20240308;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;9048.29;0.00;1PA1;0016;ZTAN;0004369823;2300537665;;;;;
0096266707;000010;ZZNB;20240311;1000;N1;91502000-3;USD;1000;M;C;;;20240311;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;599.61;0.00;1IQ8;0016;ZTAN;0004370443;034355024;;;;;
0096274917;000010;ZZNB;20240315;1000;N1;91502000-3;USD;1000;M;C;;;20240315;000000000000830978;295/80 R 22.5 WDR1 18PR TL;12.000;1798.83;0.00;1IQ8;0016;ZTAN;0004376402;034355024;;;;;
0096280243;000010;ZZNB;20240320;1000;N1;91502000-3;USD;1000;M;C;;;20240320;000000000000830978;295/80 R 22.5 WDR1 18PR TL;21.000;3147.94;0.00;1IQ8;0016;ZTAN;0004380116;034355024;;;;;
0096313919;000020;ZZAM;20240409;1000;N1;10000551-4;CLP;1000;M;C;;;20240409;000000000000830978;295/80 R 22.5 WDR1 18PR TL;2.000;4376.85;0.00;1PA1;0016;ZTAN;0004401007;2300537665;;;;;
0096317221;000020;ZZNB;20240411;1000;N1;91502000-3;USD;1000;M;C;;;20240411;000000000000830978;295/80 R 22.5 WDR1 18PR TL;16.000;2398.43;0.00;1IQ8;0016;ZTAN;0004403445;034355024;;;;;
0096323397;000010;ZZNB;20240416;1000;N1;91502000-3;USD;1000;M;C;;;20240416;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1199.22;0.00;1IQ8;0016;ZTAN;0004407709;034355024;;;;;
0096326955;000010;ZZNB;20240418;1000;N1;91502000-3;USD;1000;M;C;;;20240418;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;599.61;0.00;1IQ8;0016;ZTAN;0004410195;034355024;;;;;
0096345009;000010;ZZNB;20240430;1000;N1;91502000-3;USD;1000;M;C;;;20240430;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;599.61;0.00;1IQ8;0016;ZTAN;0004421786;034355024;;;;;
0096346076;000010;ZZNB;20240430;1000;N1;91502000-3;USD;1000;M;C;;;20240430;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;599.61;0.00;1IQ8;0016;ZTAN;0004422258;034355024;;;;;
0096351737;000010;ZZNB;20240503;1000;N1;91502000-3;USD;1000;M;C;;;20240503;000000000000830978;295/80 R 22.5 WDR1 18PR TL;24.000;3597.65;0.00;1IQ8;0016;ZTAN;0004425592;034355024;;;;;
0096357560;000020;ZZAM;20240508;1000;N1;9563834-1;CLP;1000;M;C;;;20240508;000000000000830978;295/80 R 22.5 WDR1 18PR TL;6.000;13130.56;0.00;1PA1;0016;ZTAN;0004429859;2300537665;;;;;
0096364085;000020;ZZNB;20240513;1000;N1;91502000-3;USD;1000;M;C;;;20240513;000000000000830978;295/80 R 22.5 WDR1 18PR TL;1.000;149.82;0.00;1IQ8;0016;ZTAN;0004434548;042537021;;;;;
0096366094;000020;ZZAM;20240514;1000;N1;888-5;CLP;1000;M;C;;;20240514;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;9048.29;0.00;1PA1;0016;ZTAN;0004435804;2300537665;;;;;
0096375406;000010;ZZAM;20240522;1000;N1;10000551-4;CLP;1000;M;C;;;20240522;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;18096.58;0.00;1PA1;0016;ZTAN;0004441206;2300537665;;;;;
0096377536;000010;ZZAM;20240523;1000;N1;9563834-1;CLP;1000;M;C;;;20240523;000000000000830978;295/80 R 22.5 WDR1 18PR TL;12.000;26261.13;0.00;1PA1;0016;ZTAN;0004443616;2300537665;;;;;
0096405398;000030;ZZNB;20240610;1000;N1;91502000-3;USD;1000;M;C;;;20240610;000000000000830978;295/80 R 22.5 WDR1 18PR TL;10.000;1462.10;0.00;1IQ8;0016;ZTAN;0004461355;007883038;;;;;
0096406391;000010;ZZNB;20240610;1000;N1;91502000-3;USD;1000;M;C;;;20240610;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;584.84;0.00;1IQ8;0016;ZTAN;0004462189;007883038;;;;;
0096408623;000010;ZZAM;20240611;1000;N1;888-5;CLP;1000;M;C;;;20240611;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;8350.00;0.00;1PA1;0016;ZTAN;0004463827;2300537665;;;;;
0096408935;000020;ZZNB;20240611;1000;N1;76059804-6;USD;1000;M;C;;;20240611;000000000000830978;295/80 R 22.5 WDR1 18PR TL;14.000;2802.61;0.00;1IQ9;0016;ZTAN;0004464029;007883038;;;;;
0096413914;000020;ZZNB;20240614;1000;N1;91502000-3;USD;1000;M;C;;;20240614;000000000000830978;295/80 R 22.5 WDR1 18PR TL;10.000;1462.10;0.00;1IQ8;0016;ZTAN;0004467495;007883038;;;;;
0096420170;000010;ZZAM;20240619;1000;N1;8250160-6;CLP;1000;M;C;;;20240619;000000000000830978;295/80 R 22.5 WDR1 18PR TL;1.000;2163.60;0.00;1PA1;0016;ZTAN;0004471635;2300537665;;;;;
0096423426;000010;ZZNB;20240624;1000;N1;91502000-3;USD;1000;M;C;;;20240624;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;584.84;0.00;1IQ8;0016;ZTAN;0004473800;007883038;;;;;
0096425920;000010;ZZNB;20240625;1000;N1;91502000-3;USD;1000;M;C;;;20240625;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;584.84;0.00;1IQ8;0016;ZTAN;0004475504;007883038;;;;;
0096213664;000010;ZZBN;20240205;1000;N1;998-9;CLP;1000;M;C;;;20240205;000000000000717635;215/75 R 17.5 CR976A 16PR TL;2.000;2030.00;0.00;1PA1;0016;ZTAN;0004335359;2300894334;;;;;
0096226715;000010;ZZBN;20240214;1000;N1;998-9;CLP;1000;M;C;;;20240214;000000000000717635;215/75 R 17.5 CR976A 16PR TL;2.000;1830.60;0.00;1PA1;0016;ZTAN;0004345019;2300894334;;;;;
0096232789;000010;ZZNB;20240219;1000;N1;76595308-1;USD;1000;M;C;;;20240219;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;817.31;0.00;1IQ8;0016;ZTAN;0004349157;034355024;;;;;
0096252449;000010;ZZNB;20240229;1000;N1;17182481-8;USD;1000;M;C;;;20240229;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;1508.41;0.00;1IQ8;0016;ZTAN;0004360873;034355024;;;;;
0096291959;000010;ZZNB;20240327;1000;N1;76102169-9;USD;1000;M;C;;;20240327;000000000000830978;295/80 R 22.5 WDR1 18PR TL;12.000;2395.82;0.00;1IQ8;0016;ZTAN;0004387697;034355024;;;;;
0096301576;000010;ZZNB;20240402;1000;N1;17095282-0;USD;1000;M;C;;;20240402;000000000000830978;295/80 R 22.5 WDR1 18PR TL;4.000;776.76;0.00;1IQ8;0016;ZTAN;0004392835;034355024;;;;;
0096314251;000010;ZZAM;20240410;1000;N1;76439351-1;CLP;1000;M;C;;;20240410;000000000000830978;295/80 R 22.5 WDR1 18PR TL;8.000;18385.43;0.00;1PA1;0016;ZTAN;0004401263;2300537665;;;;;
